symbol,date,open,high,low,close,volume,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,daily_ret
NFLX,2025-08-26,122.02100372314453,123.1500015258789,121.22000122070312,122.60900115966797,19857000,120.18605041503906,122.99792037963867,NA,53.824468894361424,0.14385334558839613,-0.09845445976185047,0.2423078053502466,125.6675967162058,114.70450411387233,120.18605041503906,0.006584202536383588
ACN,2025-08-26,255.33999633789062,256.69000244140625,253.16000366210938,255.4199981689453,4884400,251.54249954223633,275.7441995239258,NA,44.40907580341636,-2.2924610686100744,-3.346553116711704,1.0540920481016296,269.8375410837136,233.24745800075908,251.54249954223633,-0.0024604165360586627
LIN,2025-08-26,476.2900085449219,482.0899963378906,475.010009765625,481.9200134277344,1699500,473.81800384521483,469.79040161132815,NA,60.76110475135002,0.7637079375030442,0.6542490982781507,0.10945883922489352,487.4204938465947,460.21551384383497,473.81800384521483,0.008517332368385588
DHR,2025-08-26,207.77999877929688,209.36000061035156,205.6699981689453,206.25,3670600,204.35099868774415,200.96899993896486,NA,52.35597036878435,1.2962334386020125,1.2864054969123402,0.00982794168967227,215.67000700050735,193.03199037498095,204.35099868774415,-0.007124612516144491
TXN,2025-08-26,205.77999877929688,207.41000366210938,205.24000549316406,205.97999572753906,4549700,192.33100128173828,201.1676010131836,NA,65.08889102565168,0.9354690558179835,-0.3031655983877662,1.2386346542057496,208.56141988728882,176.10058267618774,192.33100128173828,4.85240898029371e-5
NEE,2025-08-26,75.44000244140625,75.75,74.43000030517578,74.839996337890625,7162700,73.24600028991699,73.13139953613282,NA,55.512777882196275,1.1597639374674618,0.7952578406432427,0.3645060968242191,77.64891565040814,68.84308492942584,73.24600028991699,-0.00637285394156184
PM,2025-08-26,167.33999633789062,167.5800018310547,165.52999877929688,166.67999267578125,5854900,167.3210021972656,173.1566012573242,NA,44.94795700287869,-0.29433924465276373,-0.627283264182622,0.3329440195298583,173.90790449174347,160.73409990278776,167.3210021972656,-0.004122617324109568
MS,2025-08-26,147.32000732421875,149.02999877929688,146.3000030517578,148.97000122070312,4453800,144.37149963378906,141.67719970703126,NA,64.85273550818887,1.2282434752796778,1.0930497783085293,0.13519369697114847,150.06498899721544,138.67801027036268,144.37149963378906,0.008940110929799294
RTX,2025-08-26,156.75999450683594,159.6999969482422,156.3800048828125,159.57000732421875,5096100,156.10900192260743,151.40800079345703,NA,66.93355816079902,1.0122794161655069,1.0944186527166704,-0.08213923655116351,158.84420252070632,153.37380132450855,156.10900192260743,0.02111731593738342
AMGN,2025-08-26,287.7699890136719,289.8900146484375,286.5299987792969,289.5799865722656,1750400,292.5640014648437,293.23259887695315,NA,45.67511206265599,-0.2583604366069303,-0.16034026347429334,-0.09802017313263697,303.47679867055007,281.6512042591374,292.5640014648437,0.0038478363326011067
HON,2025-08-26,207.5589141845703,210,207.2007598876953,209.76437377929688,4304477,206.311026763916,213.5240344238281,NA,51.97773865415318,-0.8257948838576779,-1.2397371250768885,0.41394224121921064,210.6948656837698,201.92718784406222,206.311026763916,0.008839136781032986
UPS,2025-08-26,87.5999984741211,88.2699966430664,87.04000091552734,87.45999908447266,5478000,86.97100028991699,95.31119979858398,NA,41.456875076911935,-2.4130061955780713,-2.938122571357134,0.5251163757790627,89.17080073760785,84.77119984222612,86.97100028991699,-0.0031912330307053427
QCOM,2025-08-26,157.66000366210938,159.9600067138672,157.41000366210938,159.1699981689453,9173000,153.00399856567384,155.63559997558593,NA,58.044650090050354,0.5439115186747445,0.10203708575113131,0.4418744329236132,163.1567447470286,142.85125238431908,153.00399856567384,0.017580872217053622
IBM,2025-08-26,241.02000427246094,244.97999572753906,240.3800048828125,242.6300048828125,5386600,244.28100051879883,267.81600067138675,NA,39.81214484452875,-2.9649530498951804,-3.3977868068196004,0.43283375692442005,257.729355670688,230.83264536690965,244.28100051879883,0.013365126779937286
CAT,2025-08-26,431.3999938964844,432.19000244140625,427.239990234375,431.260009765625,2792200,422.8400024414062,407.7697998046875,NA,59.98591432902215,1.134403374476034,1.0601094811442349,0.07429389333179914,442.26096459790926,403.4190402849032,422.8400024414062,-0.0024056859974787015
GE,2025-08-26,267.9800109863281,274.70001220703125,267.4200134277344,273.94000244140625,4693500,270.9759994506836,261.0679989624023,NA,59.24463338064159,0.6860901693490407,1.0545397079012155,-0.3684495385521749,278.3372373642073,263.61476153715995,270.9759994506836,0.027493407946360682
INTU,2025-08-26,658,666.41998291015625,656.44000244140625,659.53997802734375,3762900,728.2930053710937,752.6372058105469,NA,24.337238930404578,-3.547602059004129,-2.378506352756001,-1.169095706248128,816.6312994188568,639.9547113233307,728.2930053710937,0.003927112713709269
SPGI,2025-08-26,548.79998779296875,552.6400146484375,546.280029296875,552.32000732421875,1553900,555.230502319336,535.644599609375,NA,53.89473386586634,0.9500694793992848,1.291161091280238,-0.34109161188095327,570.5506610143118,539.9103436243602,555.230502319336,0.0011419545034794254
AMD,2025-08-26,168.64999389648438,169.77000427246094,164.91000366210938,166.6199951171875,52138600,172.31699752807617,156.78399932861328,NA,50.501729286545086,1.4513188220110385,3.012745167898485,-1.5614263458874467,184.46368762267352,160.17030743347883,172.31699752807617,0.019955891862486697
ISRG,2025-08-26,468.6400146484375,474.5899963378906,464.79998779296875,474.260009765625,2931100,477.92150115966797,502.2259979248047,NA,41.34922073619797,-1.714983006846571,-1.930010476665301,0.21502746981873,491.8716456532429,463.971356666093,477.92150115966797,0.012424232119131906
BLK,2025-08-26,1135.030029296875,1142.4100341796875,1125.530029296875,1139.800048828125,580200,1129.1055114746093,1090.4118041992188,NA,57.61602015339169,1.1943335461956472,1.4517292044304044,-0.2573956582347572,1165.2627402913527,1092.948282657866,1129.1055114746093,0.0023745258114145074
AAPL,2025-08-27,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500,223.02299957275392,214.09799987792968,NA,64.47737668759369,2.129556252803022,2.2443331049829753,-0.11477685217995326,244.01151189214977,202.03448725335807,223.02299957275392,0.00514590705653295
MSFT,2025-08-27,502,507.2900085449219,499.8999938964844,506.739990234375,17277900,518.0079986572266,507.19919921875,NA,45.86312123275701,-0.20252304586995118,0.37344443779288927,-0.5759674836628405,538.1242534755299,497.8917438389233,518.0079986572266,0.00936176720870363
NVDA,2025-08-27,181.97999572753906,182.49000549316406,179.10000610351562,181.60000610351562,235518900,179.5609992980957,169.2270001220703,NA,61.04409784501952,1.6338376811040334,2.106640411043153,-0.47280272993911954,185.06712854153199,174.05487005465943,179.5609992980957,-9.352377452249705e-4
AMZN,2025-08-27,228.57000732421875,229.8699951171875,227.80999755859375,229.1199951171875,21254500,224.57999954223632,223.32140045166017,NA,55.57802361486172,0.6565707347573557,0.5884456497964858,0.06812508496086989,236.57894210886857,212.58105697560407,224.57999954223632,0.0017926124405795996
GOOGL,2025-08-27,205.6999969482422,208.91000366210938,205.64999389648438,207.47999572753906,23022900,200.5625,188.69479919433593,NA,68.45410054996643,2.5259502937905687,2.586075766711154,-0.06012547292058512,210.8683527568079,190.2566472431921,200.5625,0.001641384275815616
META,2025-08-27,752.29998779296875,754.1500244140625,742.84002685546875,747.3800048828125,8315400,764.2474945068359,733.1491979980469,NA,49.64627159591047,0.8343155769548805,1.4534871200458805,-0.6191715430910001,792.0961432716463,736.3988457420255,764.2474945068359,-0.008911246413850549
TSLA,2025-08-27,351.94000244140625,355.3900146484375,349.1600036621094,349.6000061035156,65519000,329.1229995727539,322.96539916992185,NA,61.68466711886003,1.9609618111315452,1.3266503210400988,0.6343114900914464,357.26802300741207,300.9779761380957,329.1229995727539,-0.0058862207330171445
JPM,2025-08-27,297.25,301.07000732421875,297.0400085449219,299.2799987792969,6056500,292.5384994506836,290.0299987792969,NA,61.61367147272415,0.6904098643095713,0.5353122097518805,0.15509765455769076,298.8916338089541,286.1853650924131,292.5384994506836,0.002377973130794464
V,2025-08-27,350.7099914550781,353.42999267578125,349.8399963378906,350.3500061035156,5531100,342.56799774169923,347.8567987060547,NA,56.183608404588654,0.05852124023595362,-0.39531256426060707,0.4538338044965607,352.7662723499152,332.36972313348326,342.56799774169923,-0.002363422146978267
UNH,2025-08-27,300.5400085449219,305.9700012207031,300.5,303.8800048828125,9982800,275.7204986572266,288.17679931640623,NA,60.0931400910171,2.493107556130303,0.8942509640066962,1.5988565921236066,329.5508487613112,221.89014855314196,275.7204986572266,0.01148358117078696
XOM,2025-08-27,111.41999816894531,112.9800033569336,111.41999816894531,112.75,15262600,108.38699951171876,110.19240005493164,NA,64.12852320956854,0.42211954657997985,-0.22410736581679153,0.6462269123967714,112.77034070743954,104.00365831599797,108.38699951171876,0.011301481391811308
LLY,2025-08-27,736.96002197265625,746.59002685546875,731.54998779296875,734.16998291015625,4326200,703.2380004882813,750.6542028808594,NA,53.34314611914767,-1.3147941189956658,-2.399896867533941,1.0851027485382754,790.417419894374,616.0585810821885,703.2380004882813,-0.0025271338297102597
JNJ,2025-08-27,176.97000122070312,177.69000244140625,176.16000366210938,176.7899932861328,5951100,174.22399978637696,164.8809994506836,NA,64.61800960005431,2.1247351269457315,2.337303766169992,-0.21256863922426028,182.02956769990612,166.4184318728478,174.22399978637696,0.0016997438020951439
WMT,2025-08-27,95.9000015258789,96.31999969482422,95.5999984741211,96.08000183105469,12925700,100.12600021362304,98.00319976806641,NA,38.54076939082742,-0.3605907351304727,0.4650314966454515,-0.8256222317759242,105.4412479502739,94.81075247697218,100.12600021362304,3.1232460534869055e-4
MA,2025-08-27,591.21002197265625,594.6199951171875,589.82000732421875,590.65997314453125,1480900,579.3350006103516,566.0468005371093,NA,61.36942834721293,1.3613169368438927,1.1751715245833667,0.18614541226052594,602.1807248678996,556.4892763528036,579.3350006103516,-0.001605808269897091
PG,2025-08-27,156.14999389648438,157.1300048828125,155.7899932861328,156.9600067138672,4551200,154.7969985961914,156.61320007324218,NA,52.877243769599964,0.21531487888570844,-0.019952128091009352,0.2352670069767178,160.34525619030512,149.24874100207768,154.7969985961914,0.006347409664780201
HD,2025-08-27,408.7900085449219,411.69000244140625,407.20001220703125,408.239990234375,2487800,394.87200317382815,377.56600158691407,NA,63.07764908372083,2.3346500070116516,2.2011922874554033,0.1334577195562483,419.35330263384935,370.39070371380694,394.87200317382815,0.001717577844571272
MRK,2025-08-27,85.06999969482422,85.4800033569336,83.87999725341797,84.06999969482422,10588100,82.51000099182129,81.87640014648437,NA,53.74157169013199,1.3526599119871863,1.100435704088776,0.25222420789841027,87.74749569973673,77.27250628390584,82.51000099182129,-0.010824781645717652
ORCL,2025-08-27,235,236.52999877929688,232.67999267578125,235.80999755859375,5637600,244.99649963378906,236.25579986572265,NA,45.663778132821655,-0.2239141907454778,0.8701393656667936,-1.0940535564122715,261.1380997477599,228.85489951981822,244.99649963378906,0.006831436739939356
BAC,2025-08-27,50.029998779296875,50.630001068115234,49.9900016784668,50.380001068115234,42428200,47.421999549865724,47.30079978942871,NA,70.61023075541804,1.697290217567593,0.9632649630130459,0.7340252545545471,50.6075085948405,44.236490504890945,47.421999549865724,0.002587085932641564
ABBV,2025-08-27,208.82000732421875,210.4199981689453,207.80999755859375,208.05999755859375,3459100,202.46450119018556,194.04580047607422,NA,66.23933468403568,2.297226367758154,2.1976644877784155,0.09956187997973842,214.1513480348055,190.77765434556562,202.46450119018556,-0.0014398303459349782
KO,2025-08-27,68.81999969482422,68.87000274658203,68.470001220703125,68.83000183105469,11562700,69.68349990844726,69.75379974365234,NA,43.271923587998785,-0.16897240370655764,0.0013660560595590565,-0.1703384597661167,71.33292603057862,68.0340737863159,69.68349990844726,0.0014549464460487105
PEP,2025-08-27,147,147.7899932861328,146.30999755859375,147.63999938964844,8092900,146.00749893188475,140.2511993408203,NA,55.96737114629057,1.6564926540887592,1.948335768927475,-0.2918431148387157,154.60833148666862,137.4066663771009,146.00749893188475,0.004353737344547248
AVGO,2025-08-27,297.5299987792969,301.17999267578125,293.7799987792969,300.25,13830300,299.7355041503906,285.1406002807617,NA,55.75107373210254,1.0759490142501216,1.7512951574048687,-0.6753461431547472,313.9582729931288,285.51273530765246,299.7355041503906,0.007516493275298686
CVX,2025-08-27,157.39999389648438,159.99000549316406,157.2100067138672,159.24000549316406,7483000,154.63049926757813,151.8675991821289,NA,62.92943498780794,1.1277606953447705,0.9731542694716726,0.15460642587309792,159.35766331081567,149.9033352243406,154.63049926757813,0.0119471585887172
COST,2025-08-27,940.489990234375,952,937.219970703125,949.52001953125,1893600,966.9924987792969,967.6033972167969,NA,43.14957376622764,-0.31531931127837254,0.015907533521386588,-0.3312268447997591,1001.7401477429623,932.2448498156314,966.9924987792969,0.008689732129107952
MCD,2025-08-27,313.3599853515625,315.7200012207031,311.3399963378906,311.42999267578125,3234400,307.68700256347654,300.2214007568359,NA,59.12574273814761,1.0921048483079066,0.9813323124288513,0.11077253587905522,316.87239822832845,298.50160689862463,307.68700256347654,-0.004825237278215155
TMO,2025-08-27,486.6300048828125,490.9800109863281,482.9800109863281,488.1199951171875,1294800,477.9245040893555,447.7114013671875,NA,58.559449671839616,2.609381899886931,2.8557897848324463,-0.24640788494551513,507.645754488909,448.20325368980195,477.9245040893555,-7.370124898533614e-4
CRM,2025-08-27,245.75,250.3699951171875,245.61000061035156,250.16000366210938,6506900,244.44649963378907,257.4102008056641,NA,50.90649922832307,-1.3030580225296573,-1.9482442936272086,0.6451862710975513,257.90763648840027,230.98536277917788,244.44649963378907,0.026339534029120815
NFLX,2025-08-27,122.36100006103516,122.9209976196289,121.30000305175781,122.3499984741211,16645000,120.38255043029785,122.9942202758789,NA,53.03449888771956,0.19229869046637482,-0.040303829716205414,0.23260252018258024,125.87851685679121,114.8865840038045,120.38255043029785,-0.002112427987318699
ACN,2025-08-27,256.1199951171875,258.2900085449219,255.44000244140625,257.1199951171875,2239000,250.6984992980957,274.5999996948242,NA,46.51297231846758,-2.0234623891721593,-3.081934971203795,1.0584725820316359,266.10022080484845,235.29677779134298,250.6984992980957,0.006655692429837545
LIN,2025-08-27,480.1600036621094,483.82000732421875,479.3800048828125,482.7099914550781,2259600,474.64200286865236,470.1126013183594,NA,61.61984137224561,0.7827431899461335,0.6799479166117472,0.1027952733343862,488.30252256157127,460.98148317573344,474.64200286865236,0.0016392305887544811
DHR,2025-08-27,205.63999938964844,207.38999938964844,203.8000030517578,205,2503200,204.40149841308593,201.0467999267578,NA,50.81710473313302,1.1177957383253556,1.2526835451949434,-0.1348878068695878,215.72262581360215,193.0803710125697,204.40149841308593,-0.0060606060606061
TXN,2025-08-27,204.9600067138672,205.6999969482422,203.25,205.47000122070312,4189700,193.12850112915038,201.2926010131836,NA,63.97978086939956,1.1212045043314856,-0.018291577843915857,1.1394960821754014,210.26993593277467,175.9870663255261,193.12850112915038,-0.0024759419235571567
NEE,2025-08-27,74.910003662109375,75.01000213623047,73.4000015258789,73.88999938964844,10119000,73.39100036621093,73.13359954833984,NA,50.360341076806165,0.9816493996343434,0.8325361524414628,0.14911324719288055,77.67662764373779,69.10537308868408,73.39100036621093,-0.012693706503580038
PM,2025-08-27,165.89999389648438,166.02000427246094,163.92999267578125,164.19000244140625,5164400,167.42200241088867,172.77460144042968,NA,41.09120887711632,-0.48751363338138676,-0.599329338022375,0.11181570464098822,173.74660050552473,161.0974043162526,167.42200241088867,-0.01493874696298092
MS,2025-08-27,148.3699951171875,150.1199951171875,148.02999877929688,149.3800048828125,3329200,144.59349975585937,142.0467999267578,NA,65.68088974983505,1.327840622671994,1.1400079471812223,0.18783267549077176,150.69030800215492,138.49669150956382,144.59349975585937,0.0027522565533308896
RTX,2025-08-27,159.97000122070312,160.2100067138672,159,159.83999633789062,2992300,156.18100204467774,151.6756005859375,NA,67.5218981287697,1.1201753026189198,1.0995699826971204,0.02060531992179948,159.21331490156257,153.1486891877929,156.18100204467774,0.0016919784500812884
AMGN,2025-08-27,288.8399963378906,290.25,286.6499938964844,287.9700012207031,1400800,291.89400177001954,293.0807989501953,NA,43.967099113453564,-0.35936274722617734,-0.20014476022467015,-0.1592179870015072,302.18989450917644,281.59810903086264,291.89400177001954,-0.005559725900328161
HON,2025-08-27,208.87841796875,209.91517639160156,208.00189208984375,208.52969360351562,2240514,206.2681427001953,213.47050018310546,NA,49.23336487710642,-0.7098899554013993,-1.1337676911417907,0.42387773574039134,210.5462731877855,201.99001221260514,206.2681427001953,-0.005886033712666161
UPS,2025-08-27,87.61000061035156,88.05000305175781,87.1500015258789,87.86000061035156,5482200,87.00500030517578,95.0465998840332,NA,42.9025181347959,-2.2379805620113435,-2.798094169487976,0.5601136074766324,89.23744876330007,84.7725518470515,87.00500030517578,0.004573536817586321
QCOM,2025-08-27,158.36000061035156,159.97000122070312,157.8000030517578,159.77000427246094,4549900,153.03949890136718,155.6936001586914,NA,58.99164108695088,0.700013305923175,0.22163232978554004,0.478380976137635,163.28127393365926,142.7977238690751,153.03949890136718,0.0037695929535588313
IBM,2025-08-27,242.8699951171875,245.9600067138672,242,244.83999633789062,3698400,243.5099998474121,267.0762008666992,NA,43.10345625409864,-2.6765818020288767,-3.2535458058614557,0.576964003832579,254.80058159120858,232.21941810361562,243.5099998474121,0.009108483743160756
CAT,2025-08-27,429.7300109863281,435.05999755859375,428.95001220703125,432.6700134277344,1970900,422.7675033569336,409.17440002441407,NA,60.827462757791686,1.2224745679542792,1.0925824985062438,0.12989206944803544,442.02966634192717,403.50534037194006,422.7675033569336,0.0032694978207594705
GE,2025-08-27,273.70001220703125,274.70001220703125,272.2300109863281,273.3500061035156,2705700,270.96600036621095,261.80419921875,NA,58.29504635876379,0.7526607091720594,0.9941639081553844,-0.24150319898332495,278.3137566232619,263.61824410916,270.96600036621095,-0.0021537429095147553
INTU,2025-08-27,661.79998779296875,664.33001708984375,654.3599853515625,663.16998291015625,1690200,721.0820037841797,750.5390051269532,NA,26.479746968612503,-3.678921714579697,-2.6385894251207405,-1.0403322894589566,805.8911675301374,636.2728400382221,721.0820037841797,0.005503843593635871
SPGI,2025-08-27,550.69000244140625,554.55999755859375,549.65997314453125,549.8699951171875,999800,556.2575012207031,536.5419995117187,NA,51.46985498137609,0.8193965689152538,1.1968081868072413,-0.3774116178919875,566.360388725463,546.1546137159432,556.2575012207031,-0.0044358563415086705
AMD,2025-08-27,166.0399932861328,167.67999267578125,164.64999389648438,167.1300048828125,37031000,171.697998046875,157.59879943847656,NA,50.99967476548352,1.2561014410081839,2.661416422520425,-1.405314981512241,183.57413278240213,159.82186331134787,171.697998046875,0.0030609157398324705
ISRG,2025-08-27,471.3500061035156,475.6000061035156,470.1300048828125,471.1499938964844,1618700,476.45350036621096,501.2681982421875,NA,39.43823182893117,-1.6814822003583418,-1.8803048214039093,0.19882262104556747,486.1027979566083,466.8042027758136,476.45350036621096,-0.006557617773165325
BLK,2025-08-27,1138.3900146484375,1144.780029296875,1131.56005859375,1131.6300048828125,310000,1129.9545104980468,1093.4024047851562,NA,54.20480901264875,1.0818408615571373,1.377751535855751,-0.29591067429861373,1165.5065060890292,1094.4025149070644,1129.9545104980468,-0.0071679624454416
AAPL,2025-08-28,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700,224.27249908447266,214.8363998413086,NA,66.83663727110569,2.158345421811103,2.2271355683486007,-0.0687901465374976,244.38976841935045,204.15522974959487,224.27249908447266,0.008980832210059075
MSFT,2025-08-28,507.0899963378906,511.0899963378906,505.5,509.6400146484375,18015600,516.8149993896484,507.8311993408203,NA,48.74332303905605,-0.1966566001876502,0.2594242301967814,-0.4560808303844316,535.9193164163969,497.71068236289983,516.8149993896484,0.005722904191400424
NVDA,2025-08-28,180.82000732421875,184.47000122070312,176.41000366210938,180.1699981689453,281787800,179.6759994506836,169.94800018310548,NA,57.719198910104346,1.5467542063453577,1.994663170103594,-0.4479089637582363,185.13189864348516,174.22010025788205,179.6759994506836,-0.007874492767115715
AMZN,2025-08-28,229.00999450683594,232.7100067138672,228.02000427246094,231.60000610351562,33679600,224.45449981689453,223.6570004272461,NA,58.580891050283185,0.7691218754096729,0.6245808949191233,0.14454098049054964,236.09939296133862,212.80960667245043,224.45449981689453,0.0108240705271474
GOOGL,2025-08-28,207.25,212.22000122070312,206.89999389648438,211.63999938964844,32339300,201.54950027465821,189.40859924316408,NA,72.9336647204244,2.6518518685981762,2.5992309870885584,0.052620881509617856,212.125336838408,190.97366371090843,201.54950027465821,0.020050143376580065
META,2025-08-28,744,753.04998779296875,740.79998779296875,751.1099853515625,7468000,763.1309936523437,734.2267980957031,NA,51.05331301922653,0.7267313992896707,1.3081359758946387,-0.581404576604968,791.2055253550988,735.0564619495887,763.1309936523437,0.004990741583105196
TSLA,2025-08-28,350.9100036621094,353.54998779296875,340.260009765625,345.9800109863281,67903200,331.00850067138674,323.5579992675781,NA,59.13073904921897,2.0206163545400946,1.4654435277400981,0.5551728267999965,358.35414097198515,303.66286037078834,331.00850067138674,-0.010354676927882056
JPM,2025-08-28,300.0199890136719,301.239990234375,298.70001220703125,301.07000732421875,6410500,292.7800003051758,290.6609991455078,NA,63.75022089753043,0.817301211946031,0.5917100101907107,0.22559120175532033,299.9873676496535,285.5726329606981,292.7800003051758,0.005981049693340568
V,2025-08-28,350.6000061035156,351.0400085449219,348.6000061035156,349.8599853515625,4987100,342.78749694824216,347.69719848632815,NA,55.37900717485456,0.13497192936802183,-0.2892556655348813,0.4242275949029031,353.40646004262857,332.16853385385576,342.78749694824216,-0.0013986606062976747
UNH,2025-08-28,304.25,304.4700012207031,299.3999938964844,302.2900085449219,11235000,278.356999206543,288.0451995849609,NA,58.93577641503181,2.5193061811220385,1.2192620074297649,1.3000441736922737,331.96870930172923,224.74528911135673,278.356999206543,-0.00523231641550026
XOM,2025-08-28,112.87000274658203,113.6500015258789,112.06999969482422,113.3499984741211,14189800,108.47249946594238,110.17940002441406,NA,65.82810095006839,0.6464522485640556,-0.04999544294062211,0.6964476915046777,113.16230854184442,103.78269039004033,108.47249946594238,0.005321494227238155
LLY,2025-08-28,735.79998779296875,738.59002685546875,726.34002685546875,731.96002197265625,3117000,702.8325012207031,749.468603515625,NA,52.73349342686516,-0.9805697887401599,-2.116031451775185,1.135461663035025,789.3961483682018,616.2688540732044,702.8325012207031,-0.003010148860540407
JNJ,2025-08-28,176.3699951171875,176.49000549316406,174.6300048828125,175.4499969482422,6424700,174.75949935913087,165.3423992919922,NA,59.31690254835037,1.9254550911867785,2.2549340311733492,-0.32947893998657074,181.24727521380396,168.27172350445778,174.75949935913087,-0.00757959380496076
WMT,2025-08-28,96,96.56999969482422,95.69999694824219,96.11000061035156,19241600,100.03250007629394,98.04039978027343,NA,38.69238998008583,-0.528224722979076,0.26638025272054605,-0.7946049756996221,105.55712490157946,94.50787525100843,100.03250007629394,3.122270891462442e-4
MA,2025-08-28,590.82000732421875,593.530029296875,589.719970703125,590.47998046875,2159800,580.5355010986328,566.4673999023438,NA,61.1631018831,1.3083224899967938,1.201801717666052,0.10652077233074175,603.0721962305398,557.9988059667259,580.5355010986328,-3.047314596636985e-4
PG,2025-08-28,157,157.00999450683594,155.02999877929688,155.64999389648438,5857400,155.05599822998047,156.55579986572266,NA,48.34231082708745,0.15635093990202797,0.015308485507598113,0.14104245439442986,160.24404005984238,149.86795640011857,155.05599822998047,-0.00834615673641581
HD,2025-08-28,407,408.95001220703125,404.80999755859375,407.45001220703125,4051600,396.86900329589844,378.73940185546877,NA,62.27451195991849,2.2658838993579566,2.214130609835914,0.0517532895220425,418.4395274178292,375.2984791739677,396.86900329589844,-0.0019350824177960524
MRK,2025-08-28,84.25,84.25,82.6500015258789,83.20999908447266,14485300,82.76450080871582,81.9750001525879,NA,50.40497080975281,1.1515740897995785,1.1106633812309366,0.040910708568641985,87.60349375514045,77.9255078622912,82.76450080871582,-0.010229577893105524
ORCL,2025-08-28,235.5399932861328,241.9499969482422,235.1199951171875,240.32000732421875,8691500,244.32399978637696,236.8986001586914,NA,50.79380457883955,-0.17284347312853665,0.6615427979077276,-0.8343862710362643,260.0631633408865,228.58483623186746,244.32399978637696,0.01912560880504799
BAC,2025-08-28,50.54999923706055,50.63999938964844,50.279998779296875,50.4900016784668,32949400,47.58299961090088,47.42599983215332,NA,71.1224927350218,1.8638112556485398,1.1433742215401446,0.7204370341083952,51.03577971748499,44.13021950431676,47.58299961090088,0.002183418182203578
ABBV,2025-08-28,207.64999389648438,208.00999450683594,205.49000549316406,207.9199981689453,4523100,203.40950088500978,194.49460052490235,NA,65.808664805449,2.1990733540816265,2.197946261039058,0.0011270930425686387,213.54912027922975,193.2698814907898,203.40950088500978,-6.72879896622125e-4
KO,2025-08-28,68.87999725341797,68.9000015258789,68.279998779296875,68.36000061035156,16209900,69.70699996948242,69.72859970092773,NA,40.37806950940728,-0.29658406900845424,-0.0582239689540436,-0.23836010005441063,71.26436915407555,68.1496307848893,69.70699996948242,-0.00682843539444844
PEP,2025-08-28,147.9600067138672,148.0399932861328,146.22999572753906,146.97999572753906,9265100,146.46049880981445,140.60499938964844,NA,54.12920837258058,1.4818518395914637,1.8550389830602727,-0.373187143468809,154.22330122667495,138.69769639295396,146.46049880981445,-0.0044703580658214115
AVGO,2025-08-28,302.92999267578125,311,302.3299865722656,308.6499938964844,18907100,300.4830032348633,286.32620025634765,NA,61.966486392099085,1.279838237600739,1.6570037734440428,-0.3771655358433039,314.9280829132792,286.0379235564474,300.4830032348633,0.027976665766809017
CVX,2025-08-28,159.00999450683594,159.52000427246094,157.85000610351562,159.32000732421875,6502000,155.01449966430664,152.07699920654298,NA,63.08495477256377,1.2021790283414546,1.018959221245629,0.18321980709582553,159.95068583701197,150.0783134916013,155.01449966430664,5.023978164715448e-4
COST,2025-08-28,950.28997802734375,951,944.1300048828125,944.96002197265625,2067900,967.2584991455078,966.9481982421875,NA,41.46217699245491,-0.43063058401807686,-0.0734000899865061,-0.35723049403157076,1001.2374693027105,933.2795289883052,967.2584991455078,-0.00480242381918905
MCD,2025-08-28,311.1199951171875,312.5199890136719,309.3500061035156,312.2200012207031,3471700,308.2945022583008,300.6196008300781,NA,60.39319578177874,1.055741843764646,0.9962142186960103,0.059527625068635626,316.9778865106152,299.6111180059864,308.2945022583008,0.0025367131088891437
TMO,2025-08-28,487.6499938964844,491.1400146484375,483.3900146484375,489.739990234375,1407700,479.02750396728516,449.7010009765625,NA,59.2909565903483,2.4740914492692223,2.7794501177198017,-0.30535866845057935,508.78346858176485,449.27153935280546,479.02750396728516,0.003318846048907753
CRM,2025-08-28,252.47999572753906,255.64999389648438,250.2899932861328,254.52999877929688,8461200,244.25650024414062,257.2456005859375,NA,55.495778263586715,-0.9314839060980962,-1.7448922161213862,0.8134083100232901,257.0174937570152,231.4955067312661,244.25650024414062,0.017468800180743704
NFLX,2025-08-28,122.27899932861328,123.78900146484375,121.427001953125,123.1449966430664,19503000,120.74280014038087,123.01578018188476,NA,55.2076085542138,0.28008978492846115,0.023774893212727896,0.25631489171573324,125.96443808604978,115.52116219471195,120.74280014038087,0.006497737465141595
ACN,2025-08-28,258,258.1300048828125,253.9600067138672,256.1700134277344,2984900,250.15199966430663,273.482799987793,NA,45.47719609726589,-1.8192491662195498,-2.829397810206946,1.0101486439873963,263.870745461542,236.43325386707124,250.15199966430663,-0.0036947017248508685
LIN,2025-08-28,482.55999755859375,483.010009765625,479.1300048828125,482.1499938964844,2579200,475.7365020751953,470.53760131835935,NA,60.60727436916256,0.7792456332321507,0.6998074599358279,0.07943817329632274,488.0541205528,463.4188835975906,475.7365020751953,-0.0011601118031671076
DHR,2025-08-28,204.47000122070312,205.67999267578125,202.02000427246094,205.2899932861328,2519900,204.8079978942871,201.23759979248047,NA,51.175641458967206,0.9764874020577796,1.1974443165675106,-0.22095691450973098,215.6328301649532,193.983165623621,204.8079978942871,0.0014146013957698766
