date,tranche,model_ret,q5_ret,spy_ret,univ_ret,model_cum,q5_cum,spy_cum,univ_cum,rel_cum,model_dd,spy_dd,n_held
2025-10-31,7,0.01430401910943968,0.012609718527419878,0.00328020301059361,0.01037084656374778,1.7009460145841893,1.6272014141117348,1.3218986303197695,1.4464393644657856,1.2867446682902814,-0.02314147946419587,-0.007753992604285553,39
2025-11-03,7,-0.01648160731355519,-0.015244791620746767,0.00187671070207429,-0.006183907567601611,1.6729116903102559,1.602395067628617,1.324379451626348,1.4374947171337888,1.2631664499595698,-0.03924167800056744,-0.00589183390311554,39
2025-11-04,7,-0.04060308294242343,-0.034069382803388226,-0.01185359601773627,-0.02390027866596148,1.6049863181932387,1.5478024566673165,1.308680792632578,1.4031381928134439,1.2264154308894564,-0.0782514278363341,-0.01767559050196077,39
2025-11-05,7,0.020639422431045773,0.008679234792800639,0.00346547433403121,0.009353319839292489,1.6381123088104779,1.5612361976016058,1.313215992330886,1.416262193109555,1.2474050867313295,-0.059227069680234834,-0.014271370473152967,39
2025-11-06,7,-0.03762891620468023,-0.03174118493953426,-0.01072938892512531,-0.01612994924280589,1.576471918008393,1.5116807107192378,1.2991259872064735,1.393417955820193,1.213486554447502,-0.09462733544286883,-0.02484763631397713,39
2025-11-07,7,0.009700736748584182,0.008302533000268397,9.845789961884233e-4,0.010190061732948055,1.5917648570765282,1.5242314897058535,1.3004050793668795,1.407616970809799,1.2240530910964307,-0.08584455356463583,-0.023887521778608423,39
2025-11-10,7,0.01363993370839589,0.0018411497418850953,0.01560432239211762,0.009266807256397329,1.6134764242064061,1.5270378281196986,1.3206970194656678,1.420661085969127,1.22168551940792,-0.07337553387608842,-0.008655947977472822,39
2025-11-11,7,-0.005510786618500907,0.01686983744338799,0.00228926619072078,0.005278912901761013,1.6045848999186227,1.552798708049982,1.3237204465005161,1.4281606321048792,1.2121780729160907,-0.07848196358437964,-0.00638649755580567,39
2025-11-12,7,0.0031064141158776426,0.004912976830659499,5.563761095350728e-4,0.003623213438065143,1.609569405101854,1.5604275721253098,1.324456932932652,1.4333351628988373,1.215267454214534,-0.0756193469480223,-0.005833674740934214,39
2025-11-13,7,-0.05658039614535959,-0.010250802657766123,-0.01659402788264685,-0.02609281331343131,1.5184993305377406,1.544431937021716,1.3024788576582027,1.3959354160777413,1.1658533431152447,-0.1279211704868094,-0.022330898462271764,39
2025-11-14,7,0.00364025874468199,0.0010344436321734207,-1.6365894166792128e-4,-5.347851362896784e-4,1.5240270610045243,1.5460295648042934,1.3022656953468135,1.3951888905660026,1.1702888791819495,-0.12474657790162191,-0.022490902752730912,39
2025-11-17,7,-0.011913704842030914,-0.015407373598932517,-0.00931646128891516,-0.0191714489141401,1.5058702524284484,1.5222093097043587,1.2901331874082327,1.3684410980249406,1.1672207700149262,-0.13517408883447957,-0.03159782841679748,39
2025-11-18,7,0.03958893746200265,0.004049651778074592,-0.00839750321304022,0.00760664566054903,1.5654860556777286,1.5283737273420046,1.2792992898217224,1.378850344564949,1.223705874092909,-0.10093654992182821,-0.03972998876418243,39
2025-11-19,7,0.0024610487110166,-0.010889675596130965,0.00386314950755695,-0.0023909313611069844,1.5693387931171687,1.5117302332616007,1.284241414243215,1.3755536080338555,1.2219967178382558,-0.09872391097689115,-0.03602032214315509,39
2025-11-20,7,-0.03033196861277565,-0.010860492895106155,-0.01524225512203258,-0.019952416477039117,1.5217376581015274,1.4953120978039458,1.26466667896904,1.34810798955987,1.2032717263825219,-0.1260613890205854,-0.050713546325503955,39
2025-11-21,7,0.01727282443344813,0.035457079521675317,0.00996122738903526,0.020741679596680013,1.5480223655036816,1.5483314977655036,1.2772643113295867,1.3760700135410453,1.211982791480524,-0.1109660008275265,-0.041257488103121354,39
2025-11-24,7,0.049653742884932406,0.013229296361100928,0.01471852683590757,0.016220517234520733,1.6248874700205262,1.5688148340146706,1.2960637603724383,1.3983905809115948,1.253709516230588,-0.06682213521665326,-0.027146210713041685,39
2025-11-25,7,0.01743566511527983,0.015427424312864035,0.00940594746192013,0.018082360113383215,1.6532184637978184,1.5930176061273305,1.3082544680098,1.4236767829748016,1.2636826429592092,-0.05055155847329895,-0.017995599082878733,39
2025-11-26,7,0.028324724522080347,-0.005861236585870566,0.00690345917113277,0.008217178806098535,1.7000454213597085,1.583680553052361,1.3172859493151576,1.4353753896625965,1.2905667309694933,-0.02365869291913658,-0.011216371795274682,39
2025-11-28,7,0.008140637858830457,0.0037175139725778017,0.00545848342254506,0.007093470760142169,1.7138848754785607,1.5895679076364329,1.324476332832246,1.445557183018996,1.2940094382914398,-0.01571065191157417,-0.005819112752235234,39
2025-12-01,7,-0.014508001291410277,-0.013421763901786732,-0.00456546781531852,-0.009459470889878856,1.6890198314917892,1.5682331024742795,1.3184294787625492,1.4318829769265724,1.2810846986499942,-0.029990723044762357,-0.01035801359556976,39
2025-12-02,7,0.0012764739148394266,2.9290950732385745e-4,0.00185222004417195,0.003880491880301093,1.691175821248335,1.5686924528596942,1.3208715002699405,1.4374393871920772,1.2803484827272882,-0.028752531505576773,-0.008524978871797262,39
2025-12-03,7,0.03400377689789447,0.02614672844710131,0.00346277529986061,0.02151139484047495,1.7486821865691768,1.6097086284416338,1.325445381475365,1.4683607134092165,1.319316669708942,0,-0.00509172365820576,39
2025-12-04,7,0.020224100182616445,-0.0017097970474624358,7.311117128343536e-4,0.006532975096310885,1.7840477102979087,1.6069563533814495,1.326414430118484,1.4779534773823202,1.3450153057657448,0,-0.0043643345641763975,39
2025-12-05,7,-0.008053240208828027,-0.004562160937126358,0.00189948386905758,9.738784279437966e-4,1.76968034554287,1.5996251598783857,1.3289339329321792,1.4793928243914474,1.331654118905837,-0.008053240208828027,-0.002473140678222574,39
2025-12-08,7,0.01596711412967755,0.0031061327856358734,-0.00300426949679755,0.003406626349341615,1.7979370335932001,1.604593808032212,1.3249414572542118,1.484432562968046,1.356993566583098,0,-0.0054699801939194215,39
2025-12-09,7,-0.004786542948845507,0.0023101671637535404,-8.630792259767261e-4,-9.391054627868128e-4,1.7893311307625865,1.6083006879586903,1.3237979278068204,1.483038524239024,1.3516648524499735,-0.004786542948845396,-0.006328338393624233,39
2025-12-10,7,0.017056509482957116,0.008088944852580937,0.00663215835470998,0.009858741336322807,1.819850874162589,1.621310143529956,1.3325775652936722,1.4976594174412987,1.365662248532251,0,0,39
2025-12-11,7,0.00954337452319809,0.0020655441721308954,0.00232700026018295,0.0036078384302691145,1.8372183926310919,1.624659031248141,1.3356784736348246,1.5030627306429978,1.3754944987856326,0,0,39
2025-12-12,7,-0.017160431549199218,-0.005664276468903329,-0.01075202537586039,-0.009415032644776201,1.8056909321634163,1.615456513327451,1.3213172247923124,1.4889113459668475,1.3665839650635287,-0.017160431549199218,-0.010752025375860508,39
